371,2008_CSAP_FRLUN_READING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
372,2008_CSAP_FRLUN_WRITING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
373,2008_CSAP_GEN_MATH,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
374,2008_CSAP_GEN_READING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
375,2008_CSAP_GEN_WRITING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
376,2008_CSAP_LANGPROF_MATH,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
377,2008_CSAP_LANGPROF_READING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
378,2008_CSAP_LANGPROF_WRITING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
379,2008_CSAP_MIGRANT_MATH,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
380,2008_CSAP_MIGRANT_READING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
381,2008_CSAP_MIGRANT_WRITING,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
382,2008_CSAP_piton_frlun,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2008
383,CSAP_Datarequest_2008,School CSAP report,Education,School performance,2007-2008,School,Denver,CDE,Word,G:\Source Data\CDE\CSAP\2008
384,2009_CSAP_DS_escritura,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
385,2009_CSAP_DS_lectura,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
386,2009_CSAP_DS_math,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
387,2009_CSAP_DS_read,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
388,2009_CSAP_DS_sci,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
389,2009_CSAP_DS_write,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
390,2009_CSAP_ETH_LECTURA,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
391,2009_CSAP_ETH_MATH,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
392,2009_CSAP_ETH_READ,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
393,2009_CSAP_ETH_WRITE,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
394,2009_CSAP_FRLUN_ESCRITURA,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
395,2009_CSAP_FRLUN_LECTURA,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
396,2009_CSAP_FRLUN_MATH,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
397,2009_CSAP_FRLUN_READ,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
398,2009_CSAP_FRLUN_WRITE,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
399,2009_CSAP_GENDER_ESCRITURA,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
400,2009_CSAP_GENDER_MATH,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
401,2009_CSAP_GENDER_READ,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
402,2009_CSAP_GENDER_WRITE,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
403,2009_CSAP_LANGPROF_MATH,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
404,2009_CSAP_LANGPROF_READ,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
405,2009_CSAP_LANGPROF_WRITE,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
406,2009_CSAP_MIGRANT_MATH,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
407,2009_CSAP_MIGRANT_READ,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
408,2009_CSAP_MIGRANT_WRITE,School CSAP report,Education,School performance,2008-2009,School,Denver,CDE,Excel,G:\Source Data\CDE\CSAP\2009
409,CSAP_grade3_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
410,CSAP_grade4_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
411,CSAP_grade5_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
412,CSAP_grade6_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
413,CSAP_grade7_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
414,CSAP_grade8_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
415,CSAP_grade9_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
416,CSAP_grade10_DPS_APS,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
417,CSAP_reading_writing_math_by_grade_DPS_APS_1011,School CSAP report,Education,School performance,2010-2011,School,Corridor,CDE,Excel,G:\Source Data\CDE\CSAP\2011
418,CSAP 2006-2007 ,School CSAP report overall,Education,School performance,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\CSAP\CSAP_byEMH_07to10
419,CSAP 2007-2008 ,School CSAP report overall,Education,School performance,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\CSAP\CSAP_byEMH_07to10
420,CSAP 2008-2009 ,School CSAP report overall,Education,School performance,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\CSAP\CSAP_byEMH_07to10
421,CSAP 2009-2010,School CSAP report overall,Education,School performance,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\CSAP\CSAP_byEMH_07to10
422,AdministrationSchedule1999to2002,CSAP test administration schedule by grade,Education,School performance,1999-2002,School,State,CDE,PDF spreadsheet,G:\Source Data\CDE\CSAP
423,DataRequest_Form,CDE data request form,Education,Data request,NA,School,State,CDE,Word,G:\Source Data\CDE\CSAP
424,02-03DropOutRateBySchool,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2002-2003,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
425,02-03DropOutRateBySchool_Metro,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2002-2003,School,Region,CDE,Excel,G:\Source Data\CDE\DropOut
426,2001_DropOut_DistrictTotals,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2000-2001,District,State,CDE,PDF spreadsheet,G:\Source Data\CDE\DropOut
427,2002_DropOut_DistrictTotals,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2001-2002,District,State,CDE,PDF spreadsheet,G:\Source Data\CDE\DropOut
428,2003_Dropout_DistrictTotals,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2002-2003,District,State,CDE,Excel,G:\Source Data\CDE\DropOut
429,2003_DropOutRateBySchool,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2002-2003,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
430,2004_DropOutRate_DistrictTotals,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2003-2004,District,State,CDE,Excel,G:\Source Data\CDE\DropOut
431,2004-05IPSTSCHOOL,"Drop out rate by school, program type, race/ethnicity",Education,Drop out rates,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
432,2004-05REGSCHOOL,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
433,2005_DropOutRate_DistrictTotals,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2004-2005,District,State,CDE,Excel,G:\Source Data\CDE\DropOut
434,2006_C-School_ Dropout_by_REG_&_IPST,"Drop out rate by school, grade, gender, program type, race/ethnicity",Education,Drop out rates,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
435,2006_D-School_Drops_by_REG_Grade,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
436,2007-3-DropratesbySchoolGenderGrade&Race,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
437,2007-4-DropoutRatesbySchoolGenderIPST&Race,"Drop out rate by school, gender, program type, race/ethnicity",Education,Drop out rates,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
438,2009DropoutRatesbyGenderIPST&Race-School,"Drop out rate by school, grade, gender, program type, race/ethnicity",Education,Drop out rates,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
439,2009DropratesbyGenderGrade&Race-School,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
440,C2006-School_ Dropout_by_REG_&_IPST,"Drop out rate by school, grade, gender, program type, race/ethnicity",Education,Drop out rates,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
441,C-2007School_ Dropout_by_REG_&_IPST,"Drop out rate by school, gender, program type, race/ethnicity",Education,Drop out rates,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
442,C-2008DropratesbyGenderGrade&Race-School,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
443,D2006-School_Drops_by_REG_Grade,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
444,D-2008DropRatesbyGenderIPST&Race-School,"Drop out rate by school, grade, gender, program type, race/ethnicity",Education,Drop out rates,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
445,Notes for Dropout Rate,Notes to accompany drop out rate data,Education,Drop out rates,NA,School,State,CDE,Word,G:\Source Data\CDE\DropOut
446,SchoolREG04-05,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\DropOut
447,20092010-DropoutRatesbyGenderIPSTRaceSCHOOL,"Drop out rate by school, gender, program type, race/ethnicity",Education,Drop out rates,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\DropOut\2009-2010
448,EOY20092010_DropratesbyGenderGradeRacebydistrict,"Drop out counts by district, grade, gender, race/ethnicity",Education,Drop out rates,2009-2010,District,State,CDE,Excel,G:\Source Data\CDE\DropOut\2009-2010
449,EOY20092010-DropoutRatesbyGenderIPSTRaceDISTRICT,"Drop out rate by district, gender, program type, race/ethnicity",Education,Drop out rates,2009-2010,District,State,CDE,Excel,G:\Source Data\CDE\DropOut\2009-2010
450,EOY20092010-DropratesbyGenderGradeRacebySCHOOL,"Drop out rate by school, grade, gender, race/ethnicity",Education,Drop out rates,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\DropOut\2009-2010
451,04-05EnrollmentByEthnicity&Grade,Enrollment by ethnicity and grade,Education,Enrollment,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
452,05-06DistrictEnrollment1,Enrollment district totals,Education,Enrollment,2004-2005,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
453,05-06EnrollmentByEthnicity&Grade,Enrollment by ethnicity and grade,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
454,05-06EnrollmentByGrade,Enrollment by grade,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
455,05-06FreeLunch,Enrollment by F&RL,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
456,05-06InstrucDistFinal,Enrollment by program type,Education,Enrollment,2005-2006,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
457,05-06PMBYGRADE,Enrollment by grade,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
458,06-07DistrictEnrollment,Enrollment district totals,Education,Enrollment,2006-2007,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
459,06-07EnrollmentByEthnicity&Grade,Enrollment by ethnicity and grade,Education,Enrollment,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
460,06-07EnrollmentBySchoolGrade,Enrollment by grade,Education,Enrollment,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
461,06-07FreeLunch,Enrollment by F&RL,Education,Enrollment,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
462,07-08_Homeschool,Home based education,Education,Enrollment,2003-2007,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
463,07-08EnrollmentByEthnicity&Grade,Enrollment by ethnicity and grade,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
464,07-08EnrollmentByGrade,Enrollment by grade,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
465,07-08FreeLunch_byCountyDistSchool,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
466,07-08FreeLunch_PK-12,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
467,07-08K-12SchFred,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
468,08-09K_12FreeandReducedLunchEligibilitybydistrictandschool,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
469,08-09PK-12FreeandReducedlunchEligibilitybyDistrictandSchool,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
470,08-09PupilMembershipbyinstructionprogram,Enrollment by program type,Education,Enrollment,2008-2009,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
471,08-09StudentsAttendingPublicSchoolsNotinParent'sDistrictofResidence,Enrollment out of district from place of residence,Education,Enrollment,2008-2009,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
472,0809MembershipbySchoolandGradelevel,Enrollment by grade,Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
473,0910_K12freereducedlunchbycountydistrictandschool,Enrollment by F&RL,Education,Enrollment,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
474,0910_Pk12freereducedlunchbydistrictandschool,Enrollment by F&RL,Education,Enrollment,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
475,0910_Pupilmembershipbyschoolandgradelevel,Enrollment by grade,Education,Enrollment,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
476,0910_PupilMembershipbyschoolgraderaceandgender,Enrollment by ethnicity and grade,Education,Enrollment,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
477,0910_PupilPercentMinoritybyschoolgraderaceandgender,Enrollment by ethnicity and grade percentage,Education,Enrollment,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
478,1011_BySchoolRaceGenderPercentMinority,Enrollment by ethnicity and grade percentage,Education,Enrollment,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
479,1011_K-12_FRED,Enrollment by F&RL,Education,Enrollment,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
480,1011_PK-12_FRED,Enrollment by F&RL,Education,Enrollment,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
481,1011_PupilMembershipbySchoolandGrade,Enrollment by grade,Education,Enrollment,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
482,2000AdamsCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
483,2000ArapahoeCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
484,2000BoulderCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
485,2000DouglasCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
486,2000JeffersonCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
487,2001PMbyDistrictSchoolbyGrade,Enrollment by grade,Education,Enrollment,2001-2002,School,State,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
488,2004EnrollmentSchooLevel1,Enrollment by grade,Education,Enrollment,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
489,2007-08K-12SchFRL,Enrollment by F&RL,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
490,20022003PMbyDistrict-School-Grade,Enrollment by grade,Education,Enrollment,2002-2003,School,State,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
491,20032004PMBYSCHOOLGRADE,Enrollment by grade,Education,Enrollment,2003-2004,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
492,Fall2000DenverCounty_Enrollment,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2000-2001,School,Denver,CDE,PDF spreadsheet,G:\Source Data\CDE\Enrollment
493,Fall2003DistrictByInstructProgram,Enrollment by program type,Education,Enrollment,2003-2004,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
494,Fall2003Enrollment,Enrollment by grade,Education,Enrollment,2003-2004,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
495,Fall2003FreeLunch,Enrollment by F&RL,Education,Enrollment,2003-2004,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
496,Fall2004DistrictByInstructProgram,Enrollment by program type,Education,Enrollment,2004-2005,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
497,Fall2004Enrollment,Enrollment by grade,Education,Enrollment,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
498,Fall2004FreeLunch,Enrollment by F&RL,Education,Enrollment,2004-2005,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
499,Fall2005Enrollment,Enrollment by grade,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
500,Fall2005EnrollmentByEthnicity,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
501,Fall2005EnrollmentByInstructionType,Enrollment by program type,Education,Enrollment,2005-2006,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
502,Fall2005FreeLunch,Enrollment by F&RL,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
503,Fall2005Non-Publicschoolmembership,Private school enrollment by grade,Education,Enrollment,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
504,Fall2006DistrictByInstructProgram,Enrollment by program type,Education,Enrollment,2006-2007,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
505,Fall2007_PercentMinority,Enrollment by ethnicity and grade percentage,Education,Enrollment,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
506,Fall2008_K12_FRL_Eligibilitybyschool,Enrollment by F&RL,Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
507,Fall2008_PupilMembershipbyInstructionProgram_ByDist,Enrollment by program type,Education,Enrollment,2008-2009,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
508,Fall2008_StudentsAttendingPublicSchoolsNotinParent'sDistrictofResidence,Enrollment out of district from place of residence,Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
509,Fall2008EnrollmentBySchoolandGradelevel,Enrollment by grade,Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
510,Fall2008EnrollmentBySchoolEthnicityGenderGradeLevel,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
511,Fall2008PercentMinoritybyschoolEthnicityGenderandGradeLevel,Enrollment by ethnicity and grade percentage,Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
512,Fall2008PupilMembershipbyCountydistrictEthnicityGenderandGradelevel,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2008-2009,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
513,Fall2008PupilMembershipbySchoolEthnicityGenderGradeLevel,"Enrollment by ethnicity, gender and grade",Education,Enrollment,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Enrollment
514,FRL_EligibilityLetter_0809,Letter to parents on free and reduced lunch eligibility,Education,Enrollment,2008-2009,School,State,CDE,Word,G:\Source Data\CDE\Enrollment
515,FRL_Income2009-10,Letter to superintendents and food service directors on F&RL,Education,Enrollment,2009-2010,District,State,CDE,PDF document,G:\Source Data\CDE\Enrollment
516,MetroAreaStudentMembership95-05,Enrollment by district between 1995 - 2005,Education,Enrollment,1995-2005,District,Region,CDE,Excel,G:\Source Data\CDE\Enrollment
517,PupMemberbyDistrictSetting,Enrollment by district by geography (urban/rural/etc),Education,Enrollment,2005-2006,District,State,CDE,Excel,G:\Source Data\CDE\Enrollment
518,3-2008Grad&CompRatesbyGenderRace-School,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
519,3-SCHOOL_Grads_and_Comps_by_IPST,Graduation & completion rates by program type,Education,Graduation,?,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
520,4-2008GradsandCompsbyIPST-School,Graduation & completion rates by program type,Education,Graduation,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
521,4-School_Grad_&_Comp_Rates_ by_ Race_ &_Gender,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,?,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
522,4-YearGradTrend(2000thru2003),"Graduation rates by gender, race/ethnicity",Education,Graduation,2000-2003,District,State,CDE,Excel,G:\Source Data\CDE\Graduation
523,2002AdamsCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
524,2002ArapahoeCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
525,2002BoulderCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
526,2002DenverCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
527,2002DouglasCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
528,2002JeffersonCountyGrads,"Graduation rates by gender, race/ethnicity",Education,Graduation,2001-2002,School,County,CDE,PDF spreadsheet,G:\Source Data\CDE\Graduation
529,2006_GraduationBySchoolByInstructProgType,Graduation & completion rates by program type,Education,Graduation,2005-2006,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
530,2006-GradCompRatesbyDistrictRaceGender,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2005-2006,District,State,CDE,Excel,G:\Source Data\CDE\Graduation
531,2007C-Grad&CompRatesbySchoolRace&Gender,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
532,2007-DistrictGradandCompratesbyIPST,Graduation & completion rates by program type,Education,Graduation,2006-2007,District,State,CDE,Excel,G:\Source Data\CDE\Graduation
533,2007D-SchoolGradandCompRatesbyIPST,Graduation & completion rates by program type,Education,Graduation,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
534,2007-GradCompRatesbyDistrictRaceGender,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2006-2007,District,State,CDE,Excel,G:\Source Data\CDE\Graduation
535,2007-GradCompRatesbySchoolRaceGender,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
536,2007-SchoolGradandCompRatesbyIPST,Graduation & completion rates by program type,Education,Graduation,2006-2007,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
537,2008Grad&CompRatesbyGenderRace-School,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
538,2008GradsandCompsbyIPST-School,Graduation & completion rates by program type,Education,Graduation,2007-2008,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
539,2009_2010GradCompRatesbyRaceGenderSchoolLevel,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2009-2010,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
540,2009Grad&CompRatesbyRace&Gender-School,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
541,2009GradsandCompsbyIPST-School,Graduation & completion rates by program type,Education,Graduation,2008-2009,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
542,2010_2011_Graduates_and_Completers_by_School_and_Instructional_Service_Program_Type,Graduation & completion rates by program type,Education,Graduation,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
543,2010_2011_Graduates_and_Completers_by_School_Gender_And_RaceEthnicity,"Graduation & completion rates by gender, race/ethnicity",Education,Graduation,2010-2011,School,State,CDE,Excel,G:\Source Data\CDE\Graduation
